absolute_error,squared_error,sqrt(squared_error),Accuracy,Store,Department
0.047069,0.002938,0.054202,80.550689,11.000000,93.000000
0.039200,0.002239,0.047318,73.049015,11.000000,94.000000
0.029512,0.001147,0.033874,83.453793,11.000000,95.000000
0.043771,0.002571,0.050703,64.769109,11.000000,96.000000
0.026832,0.000991,0.031488,74.359322,11.000000,97.000000
0.049634,0.003552,0.059601,81.194529,11.000000,98.000000
0.026744,0.000829,0.028792,98.288562,11.000000,99.000000
0.180397,0.070515,0.265547,99.895158,12.000000,1.000000
0.028335,0.001396,0.037364,99.997643,12.000000,2.000000
0.135269,0.030534,0.174739,99.962233,12.000000,3.000000
0.035166,0.001713,0.041390,99.996892,12.000000,4.000000
0.129478,0.029071,0.170503,99.927439,12.000000,5.000000
0.123004,0.024112,0.155279,99.969458,12.000000,6.000000
0.113208,0.019762,0.140579,99.895406,12.000000,7.000000
0.026991,0.000949,0.030802,99.998192,12.000000,8.000000
0.093179,0.013305,0.115345,99.938741,12.000000,9.000000
0.044779,0.003021,0.054964,99.995907,12.000000,10.000000
0.094294,0.011344,0.106511,99.969490,12.000000,11.000000
0.031324,0.001668,0.040838,99.996626,12.000000,12.000000
0.033016,0.002680,0.051769,99.992934,12.000000,13.000000
0.067409,0.006111,0.078175,99.990644,12.000000,14.000000
0.063085,0.006127,0.078272,99.983395,12.000000,16.000000
0.038542,0.002403,0.049023,99.985769,12.000000,17.000000
0.304097,0.116174,0.340843,99.863113,12.000000,18.000000
0.041734,0.003388,0.058206,99.992749,12.000000,19.000000
0.044655,0.004130,0.064269,99.991397,12.000000,20.000000
0.030408,0.001484,0.038528,99.991082,12.000000,21.000000
0.066492,0.006993,0.083626,99.986458,12.000000,22.000000
0.085845,0.012116,0.110075,99.936835,12.000000,23.000000
0.108301,0.019844,0.140868,99.941894,12.000000,24.000000
0.069419,0.006454,0.080338,99.989852,12.000000,25.000000
0.090361,0.011330,0.106442,99.977868,12.000000,26.000000
0.033116,0.001736,0.041666,99.996295,12.000000,27.000000
0.020248,0.000593,0.024351,99.998721,12.000000,28.000000
0.053894,0.004504,0.067108,99.986563,12.000000,29.000000
0.044897,0.002734,0.052286,99.983156,12.000000,30.000000
0.066889,0.007293,0.085399,99.984525,12.000000,31.000000
0.154300,0.030847,0.175634,99.942531,12.000000,32.000000
0.102399,0.017199,0.131146,99.950841,12.000000,33.000000
0.072483,0.007954,0.089187,99.983584,12.000000,34.000000
0.039615,0.002579,0.050779,99.984966,12.000000,35.000000
0.122994,0.022263,0.149209,99.952532,12.000000,36.000000
0.074365,0.012482,0.111724,99.985925,12.000000,38.000000
0.028292,0.001210,0.034786,99.998003,12.000000,40.000000
0.047591,0.003048,0.055210,99.993764,12.000000,41.000000
0.025938,0.001178,0.034318,99.993469,12.000000,42.000000
0.047449,0.003201,0.056575,99.993488,12.000000,44.000000
0.046165,0.003167,0.056275,99.995241,12.000000,46.000000
0.030879,0.001172,0.034233,66.211877,12.000000,47.000000
0.003315,0.000015,0.003851,72.890607,12.000000,49.000000
0.044128,0.002780,0.052729,99.995394,12.000000,52.000000
0.010358,0.000158,0.012563,99.999103,12.000000,54.000000
0.108550,0.019536,0.139772,99.956172,12.000000,55.000000
0.057642,0.006747,0.082137,99.989013,12.000000,56.000000
0.130524,0.019126,0.138297,66.967309,12.000000,58.000000
0.043719,0.003012,0.054878,88.712105,12.000000,59.000000
0.011007,0.000173,0.013146,99.999713,12.000000,60.000000
0.113714,0.019860,0.140924,99.968951,12.000000,67.000000
0.077100,0.008985,0.094789,70.954342,12.000000,71.000000
0.113539,0.026989,0.164284,99.962559,12.000000,72.000000
0.054011,0.004235,0.065077,99.987488,12.000000,74.000000
0.032425,0.001515,0.038922,99.998112,12.000000,79.000000
0.005182,0.000041,0.006406,74.054768,12.000000,80.000000
0.026334,0.000987,0.031416,99.993975,12.000000,81.000000
0.060080,0.008154,0.090302,99.984792,12.000000,82.000000
0.006880,0.000058,0.007635,64.275849,12.000000,83.000000
0.031534,0.001471,0.038350,99.991209,12.000000,85.000000
0.049080,0.003624,0.060199,99.991975,12.000000,87.000000
0.027191,0.000998,0.031584,99.996838,12.000000,90.000000
0.020987,0.000759,0.027543,99.998909,12.000000,91.000000
0.047606,0.003279,0.057263,99.996112,12.000000,92.000000
0.012478,0.000205,0.014304,81.307137,12.000000,93.000000
0.058832,0.007108,0.084306,99.983893,12.000000,94.000000
0.044350,0.002739,0.052336,99.993324,12.000000,95.000000
0.055403,0.006375,0.079844,99.996009,12.000000,96.000000
0.018456,0.000436,0.020879,99.997358,12.000000,97.000000
0.022607,0.000777,0.027870,37.883540,12.000000,98.000000
0.098754,0.048495,0.220217,99.914310,12.000000,99.000000
0.132357,0.032974,0.181586,73.186386,13.000000,1.000000
0.022227,0.000805,0.028374,92.437810,13.000000,2.000000
0.090425,0.011836,0.108791,92.189285,13.000000,3.000000
0.027872,0.000942,0.030691,83.371250,13.000000,4.000000
0.132455,0.024471,0.156432,62.476476,13.000000,5.000000
0.087808,0.010460,0.102274,88.466756,13.000000,6.000000
0.114232,0.017486,0.132236,87.785773,13.000000,7.000000
0.024387,0.000811,0.028479,59.333643,13.000000,8.000000
0.073338,0.008952,0.094615,93.179760,13.000000,9.000000
0.053454,0.003866,0.062181,78.743549,13.000000,10.000000
0.056478,0.004179,0.064648,80.279924,13.000000,11.000000
0.027607,0.001070,0.032705,90.096008,13.000000,12.000000
0.027213,0.000913,0.030214,77.375761,13.000000,13.000000
0.054755,0.004861,0.069724,70.283851,13.000000,14.000000
0.098686,0.013239,0.115062,96.786261,13.000000,16.000000
0.042132,0.002608,0.051066,90.007193,13.000000,17.000000
0.246771,0.069667,0.263946,91.636684,13.000000,18.000000
0.043562,0.002339,0.048367,68.667584,13.000000,19.000000
0.051650,0.003290,0.057354,74.482718,13.000000,20.000000
0.042691,0.002578,0.050772,89.780187,13.000000,21.000000
0.061731,0.005102,0.071429,88.704423,13.000000,22.000000
0.060173,0.005084,0.071301,91.907486,13.000000,23.000000
0.059865,0.005673,0.075316,86.089585,13.000000,24.000000
0.062190,0.005673,0.075319,74.511524,13.000000,25.000000
0.059215,0.004497,0.067060,87.044757,13.000000,26.000000
0.041465,0.002285,0.047805,93.440520,13.000000,27.000000
0.017011,0.000389,0.019722,91.927701,13.000000,28.000000
0.055202,0.004120,0.064186,91.193218,13.000000,29.000000
0.023697,0.000856,0.029260,88.531908,13.000000,30.000000
0.053674,0.004408,0.066391,89.626152,13.000000,31.000000
0.051280,0.004514,0.067183,91.609588,13.000000,32.000000
0.073209,0.007943,0.089126,83.992534,13.000000,33.000000
0.065587,0.006389,0.079931,67.821953,13.000000,34.000000
0.035097,0.001744,0.041759,82.097608,13.000000,35.000000
0.069848,0.006752,0.082172,79.341354,13.000000,36.000000
0.028104,0.001007,0.031733,63.040790,13.000000,37.000000
0.049360,0.003215,0.056697,64.895155,13.000000,38.000000
0.019805,0.000545,0.023336,78.127122,13.000000,40.000000
0.051514,0.003880,0.062288,95.689802,13.000000,41.000000
0.023810,0.000857,0.029267,75.702100,13.000000,42.000000
0.038629,0.002008,0.044807,77.076461,13.000000,44.000000
0.002013,0.000005,0.002182,67.578582,13.000000,45.000000
0.027298,0.001039,0.032227,93.312745,13.000000,46.000000
0.000095,0.000000,0.000095,99.999613,13.000000,47.000000
0.078477,0.007999,0.089434,45.337096,13.000000,48.000000
0.067407,0.005664,0.075257,38.643695,13.000000,49.000000
0.046418,0.002705,0.052007,51.218111,13.000000,50.000000
0.042143,0.002362,0.048604,70.938511,13.000000,52.000000
0.008713,0.000104,0.010207,66.484127,13.000000,54.000000
0.077044,0.008097,0.089982,94.692493,13.000000,55.000000
0.125112,0.018698,0.136740,90.819298,13.000000,56.000000
0.100150,0.013562,0.116456,58.962376,13.000000,58.000000
0.040202,0.002445,0.049444,97.333849,13.000000,59.000000
0.017662,0.000424,0.020591,88.392438,13.000000,60.000000
0.096405,0.012701,0.112701,66.646783,13.000000,67.000000
0.055892,0.004573,0.067626,84.927630,13.000000,71.000000
0.073751,0.008098,0.089989,92.452833,13.000000,72.000000
0.044906,0.002959,0.054399,77.948105,13.000000,74.000000
0.032517,0.001356,0.036820,74.889148,13.000000,79.000000
0.022626,0.000733,0.027069,70.266595,13.000000,80.000000
0.019619,0.000569,0.023849,92.321964,13.000000,81.000000
0.037408,0.002263,0.047566,98.202257,13.000000,82.000000
0.035059,0.001632,0.040399,70.840701,13.000000,83.000000
0.039031,0.002062,0.045404,64.110372,13.000000,85.000000
0.054777,0.003699,0.060823,83.426343,13.000000,87.000000
0.030992,0.001176,0.034299,87.532311,13.000000,90.000000
0.026970,0.001018,0.031903,66.975458,13.000000,91.000000
0.030373,0.001394,0.037339,80.711619,13.000000,92.000000
0.043977,0.002500,0.049999,78.786366,13.000000,93.000000
0.041211,0.002532,0.050322,87.470988,13.000000,94.000000
0.030235,0.001301,0.036063,87.266564,13.000000,95.000000
0.038781,0.002262,0.047559,80.047434,13.000000,96.000000
0.025121,0.000992,0.031495,84.824922,13.000000,97.000000
0.048530,0.003057,0.055293,66.677926,13.000000,98.000000
0.028082,0.001266,0.035577,96.527282,13.000000,99.000000
0.198212,0.052177,0.228424,78.329212,14.000000,1.000000
0.032663,0.001529,0.039101,86.719667,14.000000,2.000000
0.086742,0.010481,0.102377,94.693236,14.000000,3.000000
0.041976,0.002441,0.049402,79.636702,14.000000,4.000000
0.117374,0.018448,0.135825,88.461167,14.000000,5.000000
0.083465,0.009688,0.098428,86.665240,14.000000,6.000000
0.141980,0.026646,0.163235,81.967275,14.000000,7.000000
0.035844,0.001841,0.042911,76.246932,14.000000,8.000000
0.081232,0.009176,0.095789,84.394459,14.000000,9.000000
0.050009,0.003499,0.059152,78.837040,14.000000,10.000000
0.084023,0.009597,0.097966,67.634571,14.000000,11.000000
0.035514,0.001640,0.040491,84.586235,14.000000,12.000000
0.028232,0.001198,0.034619,82.810072,14.000000,13.000000
0.056235,0.004636,0.068089,93.886117,14.000000,14.000000
0.138386,0.026209,0.161892,96.484122,14.000000,16.000000
0.054739,0.004341,0.065890,73.275794,14.000000,17.000000
0.257752,0.087770,0.296259,89.230408,14.000000,18.000000
0.037267,0.001627,0.040342,94.134994,14.000000,19.000000
0.049559,0.003729,0.061066,81.717789,14.000000,20.000000
0.052328,0.004642,0.068131,72.836150,14.000000,21.000000
0.054472,0.004511,0.067166,82.991755,14.000000,22.000000
0.075922,0.008634,0.092919,81.348395,14.000000,23.000000
0.088556,0.009486,0.097394,82.472027,14.000000,24.000000
0.063943,0.005610,0.074902,78.269092,14.000000,25.000000
0.070621,0.006968,0.083473,79.723622,14.000000,26.000000
0.035653,0.001603,0.040031,90.002809,14.000000,27.000000
0.022885,0.000688,0.026232,90.857768,14.000000,28.000000
0.053093,0.004217,0.064935,80.572181,14.000000,29.000000
0.043388,0.002471,0.049710,84.653616,14.000000,30.000000
0.048158,0.003673,0.060602,94.894277,14.000000,31.000000
0.098662,0.014239,0.119329,53.290752,14.000000,32.000000
0.081914,0.008801,0.093816,75.839956,14.000000,33.000000
0.055351,0.004092,0.063968,86.508252,14.000000,34.000000
0.035616,0.002091,0.045725,83.336134,14.000000,35.000000
0.064080,0.005414,0.073578,94.163139,14.000000,36.000000
0.043592,0.002514,0.050143,81.155085,14.000000,38.000000
0.037270,0.001878,0.043334,69.879414,14.000000,40.000000
0.090843,0.010979,0.104781,69.035926,14.000000,41.000000
0.040318,0.002329,0.048264,63.322433,14.000000,42.000000
0.000194,0.000000,0.000212,-500.752671,14.000000,43.000000
0.046757,0.002737,0.052314,75.029821,14.000000,44.000000
0.044884,0.002907,0.053918,80.509294,14.000000,46.000000
0.005399,0.000041,0.006392,71.217479,14.000000,47.000000
0.070408,0.006271,0.079189,64.480359,14.000000,49.000000
0.044867,0.002563,0.050627,48.952920,14.000000,50.000000
0.001616,0.000004,0.002097,93.549410,14.000000,51.000000
0.042544,0.002567,0.050666,52.352217,14.000000,52.000000
0.011511,0.000201,0.014173,71.411765,14.000000,54.000000
0.098281,0.013532,0.116327,93.497036,14.000000,55.000000
0.109931,0.014358,0.119823,93.752605,14.000000,56.000000
0.114208,0.017613,0.132715,75.332192,14.000000,58.000000
0.060520,0.004384,0.066214,95.430601,14.000000,59.000000
0.011609,0.000187,0.013669,72.400286,14.000000,60.000000
0.135284,0.022133,0.148771,69.864873,14.000000,67.000000
0.060361,0.005121,0.071563,76.252980,14.000000,71.000000
0.098381,0.014496,0.120398,91.165030,14.000000,72.000000
0.058857,0.004560,0.067527,83.472736,14.000000,74.000000
0.043492,0.002547,0.050467,78.325188,14.000000,79.000000
0.037038,0.002159,0.046470,71.037596,14.000000,80.000000
0.036195,0.002132,0.046176,84.622772,14.000000,81.000000
0.069899,0.007207,0.084896,46.799433,14.000000,82.000000
0.052570,0.003753,0.061262,83.087756,14.000000,83.000000
0.031591,0.001280,0.035773,83.470491,14.000000,85.000000
0.057583,0.004294,0.065527,63.269466,14.000000,87.000000
0.043951,0.002809,0.052998,62.803194,14.000000,90.000000
0.049862,0.003309,0.057521,78.439311,14.000000,91.000000
0.051647,0.003834,0.061920,77.715425,14.000000,92.000000
0.056892,0.004376,0.066151,75.263906,14.000000,93.000000
0.050275,0.003495,0.059117,77.492104,14.000000,94.000000
0.044513,0.002872,0.053595,79.510178,14.000000,95.000000
0.000134,0.000000,0.000150,96.057831,14.000000,96.000000
0.054310,0.004077,0.063853,79.692710,14.000000,97.000000
0.050784,0.003663,0.060521,75.201055,14.000000,98.000000
0.042991,0.002461,0.049611,89.113429,14.000000,99.000000
0.150016,0.031616,0.177809,78.558576,15.000000,1.000000
0.038564,0.001924,0.043863,73.610397,15.000000,2.000000
0.061586,0.005466,0.073932,96.157158,15.000000,3.000000
0.020668,0.000628,0.025069,89.943757,15.000000,4.000000
0.116182,0.017335,0.131661,90.736047,15.000000,5.000000
0.083235,0.010187,0.100932,81.585702,15.000000,6.000000
0.100040,0.014095,0.118723,90.955499,15.000000,7.000000
0.028360,0.001217,0.034890,76.995743,15.000000,8.000000
0.074430,0.008200,0.090554,90.658408,15.000000,9.000000
0.033040,0.001780,0.042187,84.809235,15.000000,10.000000
0.068935,0.007178,0.084726,88.614435,15.000000,11.000000
0.033043,0.001352,0.036774,87.319363,15.000000,12.000000
0.027981,0.001119,0.033453,71.163074,15.000000,13.000000
0.036648,0.002376,0.048743,92.031546,15.000000,14.000000
0.128584,0.021916,0.148042,95.833272,15.000000,16.000000
0.047912,0.003183,0.056422,72.986348,15.000000,17.000000
0.143143,0.035162,0.187516,92.015829,15.000000,18.000000
0.016693,0.000424,0.020580,64.298797,15.000000,19.000000
0.037698,0.001749,0.041819,71.492019,15.000000,20.000000
0.025198,0.000914,0.030233,91.799874,15.000000,21.000000
0.048249,0.003616,0.060136,88.903178,15.000000,22.000000
0.059009,0.004884,0.069886,85.383966,15.000000,23.000000
0.061715,0.005428,0.073673,80.444111,15.000000,24.000000
0.054998,0.004188,0.064711,80.259006,15.000000,25.000000
0.051777,0.003739,0.061149,76.047227,15.000000,26.000000
0.021013,0.000604,0.024579,78.567728,15.000000,27.000000
0.014653,0.000273,0.016535,86.629703,15.000000,28.000000
0.033805,0.001693,0.041142,92.412245,15.000000,29.000000
0.031524,0.001355,0.036806,77.288055,15.000000,30.000000
0.040642,0.002301,0.047968,86.790637,15.000000,31.000000
0.070141,0.007230,0.085028,69.570337,15.000000,32.000000
0.070477,0.006740,0.082096,80.059981,15.000000,33.000000
0.064742,0.005423,0.073639,82.923836,15.000000,34.000000
0.049051,0.003127,0.055923,68.015172,15.000000,35.000000
0.049372,0.003278,0.057252,83.557012,15.000000,36.000000
0.083086,0.014752,0.121457,99.968108,15.000000,37.000000
0.049147,0.003165,0.056259,58.377422,15.000000,38.000000
0.028824,0.001123,0.033510,49.203190,15.000000,40.000000
0.027254,0.001039,0.032230,94.776540,15.000000,41.000000
0.025078,0.000909,0.030151,82.004897,15.000000,42.000000
0.032036,0.001515,0.038921,25.640609,15.000000,44.000000
0.030582,0.001478,0.038450,84.118960,15.000000,46.000000
0.002938,0.000028,0.005282,81.370438,15.000000,47.000000
0.074884,0.007510,0.086662,70.855759,15.000000,49.000000
0.047906,0.003480,0.058993,56.748920,15.000000,50.000000
0.032617,0.001321,0.036344,47.541702,15.000000,52.000000
0.005839,0.000044,0.006663,56.015409,15.000000,54.000000
0.073301,0.007579,0.087057,94.386109,15.000000,55.000000
0.063226,0.005595,0.074801,94.547990,15.000000,56.000000
0.054755,0.004269,0.065340,31.217903,15.000000,58.000000
0.008141,0.000106,0.010298,96.049227,15.000000,59.000000
0.004629,0.000031,0.005593,82.579364,15.000000,60.000000
0.114430,0.017217,0.131212,64.478461,15.000000,67.000000
0.072026,0.006607,0.081284,70.520784,15.000000,71.000000
0.112186,0.017722,0.133123,90.494133,15.000000,72.000000
0.035814,0.002112,0.045956,84.790610,15.000000,74.000000
0.035505,0.001683,0.041024,66.655264,15.000000,79.000000
0.004053,0.000023,0.004780,-4.529041,15.000000,80.000000
0.020636,0.000573,0.023946,69.873667,15.000000,81.000000
0.064979,0.006215,0.078837,45.730079,15.000000,82.000000
0.009603,0.000122,0.011026,85.059496,15.000000,83.000000
0.038105,0.002224,0.047157,80.256606,15.000000,85.000000
0.043805,0.002461,0.049604,75.731060,15.000000,87.000000
0.016939,0.000436,0.020880,84.764151,15.000000,90.000000
0.019534,0.000477,0.021839,57.981757,15.000000,91.000000
0.030950,0.001372,0.037039,80.616326,15.000000,92.000000
0.009731,0.000117,0.010815,70.625833,15.000000,93.000000
0.017037,0.000476,0.021810,33.802245,15.000000,94.000000
0.036912,0.001936,0.043999,88.189400,15.000000,95.000000
0.036060,0.001802,0.042449,91.475644,15.000000,96.000000
0.020529,0.000678,0.026046,87.354938,15.000000,97.000000
0.017113,0.000385,0.019620,53.912744,15.000000,98.000000
0.095468,0.045190,0.212580,99.922712,15.000000,99.000000
0.102378,0.014638,0.120989,99.981972,16.000000,1.000000
0.048887,0.003223,0.056772,99.996423,16.000000,2.000000
0.087223,0.011549,0.107468,99.949199,16.000000,3.000000
0.048931,0.003333,0.057733,99.996002,16.000000,4.000000
0.083027,0.013866,0.117755,99.947834,16.000000,5.000000
0.118811,0.021148,0.145423,99.946061,16.000000,6.000000
0.099265,0.016736,0.129369,45.781123,16.000000,7.000000
0.032793,0.001620,0.040249,99.997210,16.000000,8.000000
0.213589,0.074946,0.273763,99.894366,16.000000,9.000000
0.066498,0.007181,0.084742,99.986432,16.000000,10.000000
0.073987,0.007909,0.088933,99.984396,16.000000,11.000000
0.039739,0.003514,0.059278,99.991221,16.000000,12.000000
0.041191,0.002496,0.049962,99.998175,16.000000,13.000000
0.093610,0.013325,0.115436,99.974984,16.000000,14.000000
0.163297,0.033696,0.183564,99.858822,16.000000,16.000000
0.063417,0.006210,0.078803,99.986276,16.000000,17.000000
0.153774,0.043992,0.209742,99.952080,16.000000,18.000000
0.047615,0.003364,0.058002,99.990662,16.000000,19.000000
0.046402,0.003652,0.060433,99.991114,16.000000,20.000000
0.043709,0.002643,0.051409,99.993487,16.000000,21.000000
0.077810,0.008142,0.090232,99.989055,16.000000,22.000000
0.079493,0.012488,0.111752,99.977272,16.000000,23.000000
0.054603,0.004572,0.067617,99.977929,16.000000,24.000000
0.069994,0.007565,0.086976,99.988506,16.000000,25.000000
0.084601,0.012812,0.113191,99.983112,16.000000,26.000000
0.020567,0.000739,0.027190,99.998590,16.000000,27.000000
0.013096,0.000368,0.019177,99.997816,16.000000,28.000000
0.041364,0.003483,0.059014,99.991958,16.000000,29.000000
0.024601,0.001064,0.032618,99.997423,16.000000,30.000000
0.037256,0.002261,0.047551,99.995686,16.000000,31.000000
0.085845,0.012546,0.112007,99.981248,16.000000,32.000000
0.055891,0.004591,0.067759,99.993324,16.000000,33.000000
0.079796,0.013428,0.115878,99.985696,16.000000,34.000000
0.029162,0.001420,0.037682,99.996260,16.000000,35.000000
0.093796,0.012882,0.113498,99.974269,16.000000,36.000000
0.083386,0.009142,0.095616,99.968048,16.000000,38.000000
0.052154,0.003995,0.063203,99.995341,16.000000,40.000000
0.069024,0.007126,0.084416,99.957029,16.000000,41.000000
0.034828,0.001845,0.042948,99.991512,16.000000,42.000000
0.054798,0.004399,0.066326,99.988275,16.000000,44.000000
0.002183,0.000007,0.002574,99.999980,16.000000,45.000000
0.072682,0.008170,0.090385,99.991788,16.000000,46.000000
0.029968,0.001523,0.039023,-3.019171,16.000000,47.000000
0.075340,0.016756,0.129446,99.984189,16.000000,48.000000
0.015427,0.001773,0.042108,99.998758,16.000000,49.000000
0.044598,0.004220,0.064964,99.988687,16.000000,52.000000
0.008751,0.000136,0.011648,99.999806,16.000000,54.000000
0.086011,0.011817,0.108706,99.976215,16.000000,55.000000
0.188170,0.047149,0.217138,85.042452,16.000000,56.000000
0.087936,0.021061,0.145124,99.985859,16.000000,58.000000
0.019258,0.002141,0.046273,99.997355,16.000000,59.000000
0.006344,0.000063,0.007962,99.999932,16.000000,60.000000
0.133674,0.021772,0.147554,99.966376,16.000000,67.000000
0.061177,0.006421,0.080131,99.970919,16.000000,71.000000
0.129009,0.038387,0.195927,99.966710,16.000000,72.000000
0.059787,0.005114,0.071510,99.989824,16.000000,74.000000
0.040511,0.002440,0.049394,99.992147,16.000000,79.000000
0.021909,0.001382,0.037172,99.998288,16.000000,80.000000
0.029387,0.001464,0.038262,99.998509,16.000000,81.000000
0.051741,0.004883,0.069879,99.981080,16.000000,82.000000
0.025327,0.003435,0.058612,99.998124,16.000000,83.000000
0.052874,0.004028,0.063470,99.992042,16.000000,85.000000
0.056237,0.005672,0.075312,99.987170,16.000000,87.000000
0.071218,0.008521,0.092312,99.991240,16.000000,90.000000
0.058564,0.005341,0.073082,99.991303,16.000000,91.000000
0.077500,0.009914,0.099571,99.990409,16.000000,92.000000
0.037494,0.003386,0.058189,99.995437,16.000000,93.000000
0.056467,0.004633,0.068070,99.994670,16.000000,94.000000
0.044062,0.003137,0.056011,99.997522,16.000000,95.000000
0.022566,0.001554,0.039421,99.998224,16.000000,96.000000
0.038787,0.002123,0.046080,99.992842,16.000000,97.000000
0.016816,0.001689,0.041103,99.998024,16.000000,98.000000
0.104936,0.061522,0.248036,99.891955,16.000000,99.000000
0.137096,0.033289,0.182451,53.114784,17.000000,1.000000
0.057862,0.004855,0.069674,76.406003,17.000000,2.000000
0.106557,0.018457,0.135857,87.770631,17.000000,3.000000
0.056405,0.004353,0.065979,71.847041,17.000000,4.000000
0.134210,0.024303,0.155895,73.066053,17.000000,5.000000
0.109203,0.015953,0.126303,50.498914,17.000000,6.000000
0.083191,0.010489,0.102417,93.331061,17.000000,7.000000
0.022399,0.000693,0.026317,74.459989,17.000000,8.000000
0.080105,0.009329,0.096586,92.209228,17.000000,9.000000
0.044804,0.002974,0.054532,82.220068,17.000000,10.000000
0.087926,0.009614,0.098053,70.654908,17.000000,11.000000
0.028517,0.001211,0.034801,92.821432,17.000000,12.000000
0.047599,0.003780,0.061484,87.487914,17.000000,13.000000
0.091068,0.012561,0.112078,79.607964,17.000000,14.000000
0.077006,0.008118,0.090100,98.238238,17.000000,16.000000
0.060690,0.005606,0.074870,35.709350,17.000000,17.000000
0.203571,0.050095,0.223819,84.071434,17.000000,18.000000
0.099827,0.013822,0.117568,33.755125,17.000000,19.000000
0.069283,0.006845,0.082732,83.646307,17.000000,20.000000
0.039007,0.002145,0.046319,76.868702,17.000000,21.000000
0.099946,0.014878,0.121976,77.433043,17.000000,22.000000
0.053695,0.004298,0.065561,82.687642,17.000000,23.000000
0.061632,0.005120,0.071554,69.278720,17.000000,24.000000
0.068650,0.006674,0.081696,62.640541,17.000000,25.000000
0.059344,0.005198,0.072099,66.231110,17.000000,26.000000
0.023282,0.000775,0.027847,37.656945,17.000000,27.000000
0.015802,0.000388,0.019709,94.284952,17.000000,28.000000
0.033426,0.001796,0.042381,31.693190,17.000000,29.000000
0.028429,0.001124,0.033529,59.311402,17.000000,30.000000
0.051395,0.003563,0.059692,68.935899,17.000000,31.000000
0.058058,0.004581,0.067679,61.778428,17.000000,32.000000
0.054232,0.004153,0.064443,85.584680,17.000000,33.000000
0.067714,0.006422,0.080140,77.244835,17.000000,34.000000
0.035825,0.001989,0.044596,53.347015,17.000000,35.000000
0.061891,0.005666,0.075273,68.210019,17.000000,36.000000
0.055394,0.005238,0.072375,58.939431,17.000000,38.000000
0.035190,0.001673,0.040902,85.367680,17.000000,40.000000
0.003171,0.000014,0.003757,35.701503,17.000000,41.000000
0.033912,0.001594,0.039920,84.390907,17.000000,42.000000
0.040424,0.002040,0.045168,84.673603,17.000000,44.000000
0.001958,0.000005,0.002251,81.730959,17.000000,45.000000
0.043825,0.003033,0.055076,80.296634,17.000000,46.000000
0.045674,0.007508,0.086649,99.983052,17.000000,47.000000
0.074270,0.006963,0.083443,52.931995,17.000000,48.000000
0.003158,0.000014,0.003738,30.774525,17.000000,49.000000
0.034341,0.001612,0.040146,84.538412,17.000000,52.000000
0.006188,0.000050,0.007064,69.286118,17.000000,54.000000
0.073754,0.008155,0.090307,91.127166,17.000000,55.000000
0.086427,0.009725,0.098614,96.733577,17.000000,56.000000
0.074959,0.007551,0.086896,49.957684,17.000000,58.000000
0.013310,0.000266,0.016302,91.097388,17.000000,59.000000
0.014763,0.000318,0.017824,46.519893,17.000000,60.000000
0.074677,0.008079,0.089886,75.017925,17.000000,67.000000
0.079835,0.010769,0.103775,53.840840,17.000000,71.000000
0.094164,0.013743,0.117229,81.758467,17.000000,72.000000
0.109862,0.018314,0.135330,65.470272,17.000000,74.000000
0.030025,0.001319,0.036317,75.005192,17.000000,79.000000
0.015346,0.000308,0.017548,81.949086,17.000000,80.000000
0.043054,0.002841,0.053301,81.491631,17.000000,81.000000
0.039876,0.002820,0.053106,78.454121,17.000000,82.000000
0.013514,0.000257,0.016042,60.471376,17.000000,83.000000
0.039112,0.002101,0.045834,88.103996,17.000000,85.000000
0.061766,0.004687,0.068464,86.310055,17.000000,87.000000
0.067531,0.005949,0.077128,64.864675,17.000000,90.000000
0.050112,0.003372,0.058068,82.696135,17.000000,91.000000
0.075476,0.008311,0.091164,78.188096,17.000000,92.000000
0.043885,0.002545,0.050448,82.003872,17.000000,93.000000
0.068492,0.006572,0.081065,89.419613,17.000000,94.000000
0.034684,0.001813,0.042579,88.802427,17.000000,95.000000
0.010248,0.000144,0.011985,96.870695,17.000000,96.000000
0.035854,0.001808,0.042521,88.558588,17.000000,97.000000
0.011803,0.000201,0.014167,87.466974,17.000000,98.000000
0.098666,0.054969,0.234454,99.913688,17.000000,99.000000
0.165620,0.037806,0.194439,78.060314,18.000000,1.000000
0.035634,0.001917,0.043781,76.125117,18.000000,2.000000
0.068377,0.008086,0.089920,96.658998,18.000000,3.000000
0.034564,0.001549,0.039360,57.264091,18.000000,4.000000
0.101203,0.017425,0.132003,88.533426,18.000000,5.000000
0.090824,0.011758,0.108434,91.353102,18.000000,6.000000
0.115331,0.018737,0.136882,88.351929,18.000000,7.000000
0.039026,0.002167,0.046551,88.579349,18.000000,8.000000
0.088571,0.011633,0.107856,84.289173,18.000000,9.000000
0.037478,0.002153,0.046399,69.748913,18.000000,10.000000
0.089540,0.011730,0.108307,84.485838,18.000000,11.000000
0.033346,0.001441,0.037955,87.522389,18.000000,12.000000
0.038616,0.002065,0.045447,86.099672,18.000000,13.000000
0.061096,0.005409,0.073543,89.361354,18.000000,14.000000
0.109845,0.016220,0.127358,95.642307,18.000000,16.000000
0.052185,0.004335,0.065839,86.321474,18.000000,17.000000
0.221576,0.060948,0.246877,89.905575,18.000000,18.000000
0.035926,0.001689,0.041100,77.645819,18.000000,19.000000
0.057351,0.004539,0.067374,78.383082,18.000000,20.000000
